Codi_Barri,Nom_Barri,Data_Revisio,Codi_Grup_Activitat,Nom_Grup_Activitat
45,Porta,2021-07-13T00:00:00,1,Quotidià alimentari
45,Porta,2021-07-13T00:00:00,0,Grup no definit
45,Porta,2021-07-13T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
45,Porta,2021-07-13T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
45,Porta,2021-07-13T00:00:00,16,Altres
45,Porta,2021-07-13T00:00:00,7,Altres
44,Vilapicina i la Torre Llobeta,2021-07-28T00:00:00,16,Altres
44,Vilapicina i la Torre Llobeta,2021-08-02T00:00:00,0,Grup no definit
44,Vilapicina i la Torre Llobeta,2021-08-02T00:00:00,0,Grup no definit
44,Vilapicina i la Torre Llobeta,2021-08-02T00:00:00,3,Parament de la llar
44,Vilapicina i la Torre Llobeta,2021-08-02T00:00:00,17,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,16,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,17,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,16,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,17,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,17,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,17,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,17,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,17,Altres
12,la Marina del Prat Vermell,2022-08-03T00:00:00,1,Quotidià alimentari
12,la Marina del Prat Vermell,2022-08-03T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
60,Sant Andreu,2021-07-06T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
60,Sant Andreu,2021-07-06T00:00:00,16,Altres
60,Sant Andreu,2021-07-06T00:00:00,3,Parament de la llar
60,Sant Andreu,2021-07-06T00:00:00,0,Grup no definit
60,Sant Andreu,2021-07-06T00:00:00,10,Equipaments culturals i recreatius
60,Sant Andreu,2021-07-06T00:00:00,16,Altres
60,Sant Andreu,2021-07-06T00:00:00,17,Altres
60,Sant Andreu,2021-07-06T00:00:00,17,Altres
60,Sant Andreu,2021-07-06T00:00:00,17,Altres
60,Sant Andreu,2021-07-06T00:00:00,0,Grup no definit
60,Sant Andreu,2021-07-06T00:00:00,17,Altres
60,Sant Andreu,2021-07-06T00:00:00,17,Altres
60,Sant Andreu,2021-07-06T00:00:00,12,"Manteniment, neteja i producció"
60,Sant Andreu,2021-07-06T00:00:00,16,Altres
60,Sant Andreu,2021-07-06T00:00:00,3,Parament de la llar
60,Sant Andreu,2021-07-06T00:00:00,0,Grup no definit
60,Sant Andreu,2021-07-06T00:00:00,15,Sanitat i assistència
60,Sant Andreu,2021-07-06T00:00:00,16,Altres
60,Sant Andreu,2021-07-06T00:00:00,16,Altres
60,Sant Andreu,2021-07-06T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
60,Sant Andreu,2021-07-06T00:00:00,9,Ensenyament
28,Vallcarca i els Penitents,2019-07-29T00:00:00,9,Ensenyament
28,Vallcarca i els Penitents,2022-03-14T00:00:00,9,Ensenyament
23,Sarrià,2021-05-04T00:00:00,16,Altres
40,Montbau,2022-08-05T00:00:00,1,Quotidià alimentari
13,la Marina de Port,2022-08-02T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
40,Montbau,2022-08-05T00:00:00,10,Equipaments culturals i recreatius
40,Montbau,2022-08-05T00:00:00,17,Altres
1,el Raval,2021-03-24T00:00:00,16,Altres
1,el Raval,2021-03-24T00:00:00,5,Oci i cultura
1,el Raval,2021-03-24T00:00:00,10,Equipaments culturals i recreatius
73,la Verneda i la Pau,2021-06-16T00:00:00,16,Altres
2,el Barri Gòtic,2022-02-21T00:00:00,0,Grup no definit
2,el Barri Gòtic,2022-02-21T00:00:00,16,Altres
2,el Barri Gòtic,2022-02-21T00:00:00,0,Grup no definit
2,el Barri Gòtic,2022-02-21T00:00:00,0,Grup no definit
45,Porta,2022-05-18T00:00:00,1,Quotidià alimentari
45,Porta,2022-05-18T00:00:00,1,Quotidià alimentari
45,Porta,2022-05-18T00:00:00,16,Altres
45,Porta,2022-05-18T00:00:00,16,Altres
45,Porta,2022-05-18T00:00:00,17,Altres
45,Porta,2022-05-18T00:00:00,0,Grup no definit
45,Porta,2022-05-18T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,3,Parament de la llar
35,el Guinardó,2021-08-10T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
35,el Guinardó,2021-08-10T00:00:00,10,Equipaments culturals i recreatius
35,el Guinardó,2021-08-10T00:00:00,16,Altres
35,el Guinardó,2021-08-10T00:00:00,16,Altres
35,el Guinardó,2021-08-10T00:00:00,17,Altres
35,el Guinardó,2021-08-10T00:00:00,0,Grup no definit
35,el Guinardó,2021-08-10T00:00:00,15,Sanitat i assistència
35,el Guinardó,2021-08-10T00:00:00,0,Grup no definit
35,el Guinardó,2021-08-10T00:00:00,17,Altres
35,el Guinardó,2021-08-10T00:00:00,16,Altres
35,el Guinardó,2021-08-10T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
35,el Guinardó,2021-08-09T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
35,el Guinardó,2021-08-09T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,16,Altres
35,el Guinardó,2021-08-09T00:00:00,9,Ensenyament
35,el Guinardó,2021-08-09T00:00:00,16,Altres
35,el Guinardó,2021-08-10T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
35,el Guinardó,2022-04-14T00:00:00,4,Equipament personal
35,el Guinardó,2022-04-14T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,0,Grup no definit
35,el Guinardó,2022-04-14T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,17,Altres
35,el Guinardó,2022-04-14T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
35,el Guinardó,2022-04-14T00:00:00,17,Altres
35,el Guinardó,2022-04-14T00:00:00,17,Altres
35,el Guinardó,2022-04-14T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,16,Altres
35,el Guinardó,2022-04-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
63,Navas,2022-05-05T00:00:00,16,Altres
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,3,Parament de la llar
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,16,Altres
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,0,Grup no definit
60,Sant Andreu,2021-07-05T00:00:00,16,Altres
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,4,Equipament personal
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,16,Altres
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,4,Equipament personal
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,0,Grup no definit
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,9,Ensenyament
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,2,Quotidià no alimentari
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,16,Altres
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,6,Automoció
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,4,Equipament personal
25,Sant Gervasi - la Bonanova,2021-05-05T00:00:00,0,Grup no definit
51,Verdun,2022-05-23T00:00:00,1,Quotidià alimentari
52,la Prosperitat,2021-07-14T00:00:00,7,Altres
52,la Prosperitat,2021-07-14T00:00:00,17,Altres
51,Verdun,2022-05-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
51,Verdun,2022-05-23T00:00:00,16,Altres
51,Verdun,2022-05-23T00:00:00,2,Quotidià no alimentari
51,Verdun,2022-05-23T00:00:00,9,Ensenyament
50,les Roquetes,2022-08-11T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
50,les Roquetes,2022-08-11T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
52,la Prosperitat,2021-07-14T00:00:00,9,Ensenyament
52,la Prosperitat,2021-07-14T00:00:00,3,Parament de la llar
50,les Roquetes,2022-08-11T00:00:00,0,Grup no definit
50,les Roquetes,2022-08-11T00:00:00,0,Grup no definit
50,les Roquetes,2022-08-11T00:00:00,2,Quotidià no alimentari
52,la Prosperitat,2021-07-14T00:00:00,0,Grup no definit
52,la Prosperitat,2021-07-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
52,la Prosperitat,2021-07-14T00:00:00,16,Altres
51,Verdun,2021-07-20T00:00:00,4,Equipament personal
51,Verdun,2021-07-20T00:00:00,4,Equipament personal
51,Verdun,2021-07-20T00:00:00,1,Quotidià alimentari
51,Verdun,2021-07-20T00:00:00,0,Grup no definit
48,la Guineueta,2022-05-24T00:00:00,9,Ensenyament
51,Verdun,2021-07-20T00:00:00,4,Equipament personal
51,Verdun,2021-07-20T00:00:00,16,Altres
51,Verdun,2021-07-20T00:00:00,2,Quotidià no alimentari
51,Verdun,2021-07-20T00:00:00,16,Altres
51,Verdun,2021-07-20T00:00:00,9,Ensenyament
51,Verdun,2021-07-20T00:00:00,2,Quotidià no alimentari
51,Verdun,2021-07-20T00:00:00,3,Parament de la llar
51,Verdun,2022-05-24T00:00:00,4,Equipament personal
48,la Guineueta,2022-05-24T00:00:00,9,Ensenyament
51,Verdun,2022-05-24T00:00:00,3,Parament de la llar
51,Verdun,2022-05-24T00:00:00,16,Altres
51,Verdun,2022-05-24T00:00:00,16,Altres
51,Verdun,2022-05-24T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
51,Verdun,2022-05-24T00:00:00,4,Equipament personal
51,Verdun,2022-05-24T00:00:00,1,Quotidià alimentari
51,Verdun,2022-05-24T00:00:00,3,Parament de la llar
49,Canyelles,2022-08-11T00:00:00,9,Ensenyament
49,Canyelles,2022-08-11T00:00:00,17,Altres
51,Verdun,2022-05-24T00:00:00,2,Quotidià no alimentari
50,les Roquetes,2022-08-11T00:00:00,17,Altres
52,la Prosperitat,2021-07-14T00:00:00,3,Parament de la llar
52,la Prosperitat,2021-07-14T00:00:00,0,Grup no definit
51,Verdun,2022-05-24T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
51,Verdun,2022-05-23T00:00:00,17,Altres
52,la Prosperitat,2021-07-14T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
52,la Prosperitat,2021-07-14T00:00:00,0,Grup no definit
50,les Roquetes,2022-08-11T00:00:00,10,Equipaments culturals i recreatius
50,les Roquetes,2022-08-11T00:00:00,9,Ensenyament
51,Verdun,2022-05-23T00:00:00,16,Altres
51,Verdun,2022-05-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
51,Verdun,2022-05-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
51,Verdun,2022-05-23T00:00:00,15,Sanitat i assistència
51,Verdun,2022-05-23T00:00:00,17,Altres
51,Verdun,2022-05-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
51,Verdun,2022-05-23T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
51,Verdun,2022-05-23T00:00:00,3,Parament de la llar
52,la Prosperitat,2021-07-14T00:00:00,2,Quotidià no alimentari
23,Sarrià,2021-05-03T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
23,Sarrià,2021-05-03T00:00:00,4,Equipament personal
23,Sarrià,2021-05-03T00:00:00,4,Equipament personal
60,Sant Andreu,2021-07-12T00:00:00,9,Ensenyament
23,Sarrià,2021-05-03T00:00:00,1,Quotidià alimentari
24,les Tres Torres,2021-11-19T00:00:00,17,Altres
23,Sarrià,2021-05-03T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
23,Sarrià,2021-05-03T00:00:00,16,Altres
23,Sarrià,2021-05-03T00:00:00,11,Finances i assegurances
23,Sarrià,2021-05-03T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
23,Sarrià,2021-05-03T00:00:00,16,Altres
23,Sarrià,2021-05-03T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
23,Sarrià,2021-05-03T00:00:00,3,Parament de la llar
23,Sarrià,2021-05-03T00:00:00,16,Altres
4,"Sant Pere, Santa Caterina i la Ribera",2021-01-27T00:00:00,0,Grup no definit
4,"Sant Pere, Santa Caterina i la Ribera",2021-01-27T00:00:00,0,Grup no definit
4,"Sant Pere, Santa Caterina i la Ribera",2021-01-27T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
4,"Sant Pere, Santa Caterina i la Ribera",2021-01-27T00:00:00,0,Grup no definit
4,"Sant Pere, Santa Caterina i la Ribera",2022-02-28T00:00:00,9,Ensenyament
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,0,Grup no definit
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
4,"Sant Pere, Santa Caterina i la Ribera",2022-02-28T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,17,Altres
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,1,Quotidià alimentari
4,"Sant Pere, Santa Caterina i la Ribera",2022-02-28T00:00:00,17,Altres
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,3,Parament de la llar
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,0,Grup no definit
4,"Sant Pere, Santa Caterina i la Ribera",2022-02-28T00:00:00,16,Altres
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
26,Sant Gervasi - Galvany,2021-09-06T00:00:00,17,Altres
4,"Sant Pere, Santa Caterina i la Ribera",2022-02-28T00:00:00,0,Grup no definit
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,16,Altres
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,1,Quotidià alimentari
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
4,"Sant Pere, Santa Caterina i la Ribera",2022-02-28T00:00:00,1,Quotidià alimentari
4,"Sant Pere, Santa Caterina i la Ribera",2022-02-28T00:00:00,17,Altres
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,13,Reparacions (Electrodomèstics i automòbils)
4,"Sant Pere, Santa Caterina i la Ribera",2022-03-01T00:00:00,4,Equipament personal
3,la Barceloneta,2022-03-07T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2021-03-04T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2021-03-04T00:00:00,0,Grup no definit
19,les Corts,2021-04-13T00:00:00,17,Altres
31,la Vila de Gràcia,2021-03-04T00:00:00,3,Parament de la llar
31,la Vila de Gràcia,2021-03-04T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,0,Grup no definit
31,la Vila de Gràcia,2021-03-04T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2021-03-04T00:00:00,7,Altres
31,la Vila de Gràcia,2021-03-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2021-03-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2021-03-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2021-03-04T00:00:00,3,Parament de la llar
31,la Vila de Gràcia,2021-03-04T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,0,Grup no definit
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,16,Altres
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2022-01-20T00:00:00,0,Grup no definit
31,la Vila de Gràcia,2021-03-04T00:00:00,15,Sanitat i assistència
31,la Vila de Gràcia,2021-03-04T00:00:00,3,Parament de la llar
31,la Vila de Gràcia,2021-03-04T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2022-01-20T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2022-01-20T00:00:00,3,Parament de la llar
31,la Vila de Gràcia,2022-01-19T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2022-01-20T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-19T00:00:00,5,Oci i cultura
31,la Vila de Gràcia,2022-01-19T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2022-01-19T00:00:00,3,Parament de la llar
31,la Vila de Gràcia,2022-01-20T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2022-01-19T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-19T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-19T00:00:00,16,Altres
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,3,Parament de la llar
31,la Vila de Gràcia,2022-01-19T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2022-01-19T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-19T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2022-01-19T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2022-01-20T00:00:00,9,Ensenyament
31,la Vila de Gràcia,2022-01-20T00:00:00,5,Oci i cultura
31,la Vila de Gràcia,2022-01-19T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-19T00:00:00,16,Altres
31,la Vila de Gràcia,2022-01-20T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2022-01-20T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2022-01-19T00:00:00,7,Altres
31,la Vila de Gràcia,2022-01-19T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2022-01-20T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2022-01-20T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2022-01-19T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,4,Equipament personal
31,la Vila de Gràcia,2021-03-04T00:00:00,17,Altres
31,la Vila de Gràcia,2022-01-19T00:00:00,0,Grup no definit
31,la Vila de Gràcia,2022-01-19T00:00:00,9,Ensenyament
31,la Vila de Gràcia,2022-01-19T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2021-03-04T00:00:00,1,Quotidià alimentari
31,la Vila de Gràcia,2022-01-20T00:00:00,3,Parament de la llar
31,la Vila de Gràcia,2022-01-19T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2022-01-19T00:00:00,14,"Restaurants, bars i hotels (Inclòs hostals, pensions i fondes)"
31,la Vila de Gràcia,2022-01-20T00:00:00,2,Quotidià no alimentari
31,la Vila de Gràcia,2022-01-19T00:00:00,0,Grup no definit
31,la Vila de Gràcia,2022-01-20T00:00:00,5,Oci i cultura
31,la Vila de Gràcia,2022-01-19T00:00:00,17,Altres
31,la Vila de Gràcia,2022-01-20T00:00:00,5,Oci i cultura
